gene_name,gene_id,RNA_logFC,RNA_FDR,range,dist2Gene,ChIP_logCPM,ChIP_logFC,ChIP_FDR,overlaps_ref,status,region,feature
NEDD4L,ENSG00000049759,0.5371734366971431,3.226524289428892e-4,chr18:55816241-55816520,0,-0.2758855712440293,1.4828231643861354,0.002043844456335166,TRUE,Up,Promoter (-1500/+500),No Feature
NEDD4L,ENSG00000049759,0.5371734366971431,3.226524289428892e-4,chr18:55890721-55891320,0,1.4403651992685327,1.877674447863188,3.6256497852278677e-7,TRUE,Up,Intron,Enhancer
NEDD4L,ENSG00000049759,0.5371734366971431,3.226524289428892e-4,chr18:55898081-55898400,0,-0.08387123046066923,2.0273076954904132,9.297169806114495e-6,TRUE,Up,Intron,No Feature
NEDD4L,ENSG00000049759,0.5371734366971431,3.226524289428892e-4,chr18:55901921-55902600,0,0.35807389420276936,2.517175197420799,4.83693453412416e-7,TRUE,Up,Intron,No Feature
NEDD4L,ENSG00000049759,0.5371734366971431,3.226524289428892e-4,chr18:55952841-55953560,0,2.000841935419781,2.415185690641608,2.8813339344942765e-10,TRUE,Up,Intron,No Feature
NEDD4L,ENSG00000049759,0.5371734366971431,3.226524289428892e-4,chr18:55967161-55967600,0,0.08002055463535389,2.342258027422856,9.152748368024575e-7,TRUE,Up,Intron,No Feature
CSRNP1,ENSG00000144655,0.7242904542125613,3.326452012648099e-4,chr3:39171841-39172480,10865,0.6898348293393166,3.8801995508243934,1.156174468891719e-10,FALSE,Up,Promoter (Other Gene),Enhancer
CSRNP1,ENSG00000144655,0.7242904542125613,3.326452012648099e-4,chr3:39183161-39183680,0,0.6190210358369456,2.452281083708599,8.546167889227917e-8,FALSE,Up,Exon,Enhancer
GPCPD1,ENSG00000125772,0.6993874880996777,3.507099526110025e-4,chr20:5640881-5641360,49228,0.41168237579056016,1.5023261584151337,1.7943985592561425e-4,FALSE,Up,Intergenic (>10kb),No Feature
GPCPD1,ENSG00000125772,0.6993874880996777,3.507099526110025e-4,chr20:5681441-5681840,89788,-0.44936238771342263,3.5472185403045735,1.6896238325399e-7,FALSE,Up,Intergenic (>10kb),No Feature
GPCPD1,ENSG00000125772,0.6993874880996777,3.507099526110025e-4,chr20:5683041-5683360,91388,0.026786355958442545,1.4242720920849146,0.0011394835868129367,FALSE,Up,Intergenic (>10kb),No Feature
GPRC5A,ENSG00000013588,0.5050221177159567,3.590537858272999e-4,chr12:13036121-13036880,6835,2.5994470647709895,1.0170055427168092,4.6422877512574666e-5,TRUE,Up,Intergenic (<10kb),No Feature
GPRC5A,ENSG00000013588,0.5050221177159567,3.590537858272999e-4,chr12:13043721-13044000,0,-0.07145619941179795,1.056872913578683,0.009778799030525009,TRUE,Up,Promoter (-1500/+500),No Feature
WWC1,ENSG00000113645,0.5635309863806578,5.636739491533187e-4,chr5:167709961-167710560,8095,1.3132928131680852,2.8922930011274737,2.526945940858568e-10,FALSE,Up,Intergenic (<10kb),No Feature
WWC1,ENSG00000113645,0.5635309863806578,5.636739491533187e-4,chr5:167780121-167780840,0,1.727191308946285,1.8795774382957413,8.793661442597958e-8,TRUE,Up,Intron,Enhancer
WWC1,ENSG00000113645,0.5635309863806578,5.636739491533187e-4,chr5:167789121-167789400,0,-0.49251598217446707,1.5450592524434865,5.952858468180721e-4,FALSE,Up,Intron,No Feature
SASH1,ENSG00000111961,0.8360224990078077,6.769428571458748e-4,chr6:148578881-148579440,13999,1.032764967538794,1.705525055085735,1.179297264866523e-5,FALSE,Up,Intron (Other Gene),Enhancer
SASH1,ENSG00000111961,0.8360224990078077,6.769428571458748e-4,chr6:148579801-148580480,12959,0.7742927588832059,2.231909756866376,1.2038563156764065e-7,FALSE,Up,Intron (Other Gene),Enhancer
SASH1,ENSG00000111961,0.8360224990078077,6.769428571458748e-4,chr6:148630361-148630640,0,-0.5236996356271281,1.7032116430064246,6.374985172457711e-4,FALSE,Up,Intron,No Feature
SASH1,ENSG00000111961,0.8360224990078077,6.769428571458748e-4,chr6:148664561-148664920,0,0.06141540710095455,0.9050749498958631,0.016276824574796723,FALSE,Up,Intron,Enhancer
SASH1,ENSG00000111961,0.8360224990078077,6.769428571458748e-4,chr6:148666401-148666800,0,0.18142875971695996,1.0003608023785628,0.009308090399447137,FALSE,Up,Intron,Enhancer
SASH1,ENSG00000111961,0.8360224990078077,6.769428571458748e-4,chr6:148837561-148837920,0,-0.2851254577064484,2.639345463384304,5.929776015546821e-7,FALSE,Up,Intron,No Feature
PRR15,ENSG00000176532,0.5287805381105781,6.906007307601365e-4,chr7:29523761-29524440,79010,1.8941455661331532,2.331444614724862,6.961742661570407e-9,TRUE,Up,Intron (Other Gene),Enhancer
PRR15,ENSG00000176532,0.5287805381105781,6.906007307601365e-4,chr7:29603241-29603640,0,-0.07246763863323702,1.6359721937707545,7.392083764980219e-5,FALSE,Up,Promoter (-1500/+500),No Feature
CNTNAP2,ENSG00000174469,0.5366557699284407,8.881652189666684e-4,chr7:145877081-145877240,0,-0.4696230274088627,1.092966301094,0.020130912773598696,FALSE,Up,Intron,No Feature
CNTNAP2,ENSG00000174469,0.5366557699284407,8.881652189666684e-4,chr7:145913281-145913880,0,2.114275482678012,1.7947749164265403,6.487025880824299e-8,TRUE,Up,Intron,No Feature
CNTNAP2,ENSG00000174469,0.5366557699284407,8.881652189666684e-4,chr7:145971521-145971720,0,-0.5796308078973633,2.068566887630953,6.304880578578834e-5,FALSE,Up,Intron,Enhancer
CNTNAP2,ENSG00000174469,0.5366557699284407,8.881652189666684e-4,chr7:146116841-146117240,0,0.5493640495692644,1.0911956387679238,0.003000443212987206,FALSE,Up,Intron,No Feature
CNTNAP2,ENSG00000174469,0.5366557699284407,8.881652189666684e-4,chr7:146549841-146550240,0,0.029123668389760844,1.5349374561582336,1.775355921055476e-4,FALSE,Up,Intron,No Feature
CNTNAP2,ENSG00000174469,0.5366557699284407,8.881652189666684e-4,chr7:147087081-147087520,0,0.05491222440255052,1.6682039571307383,6.683693014858929e-5,FALSE,Up,Intron,Enhancer
CNTNAP2,ENSG00000174469,0.5366557699284407,8.881652189666684e-4,chr7:147374281-147374680,0,0.8033538032536465,0.7381080848475551,0.03722441336887259,FALSE,Up,Intron,Enhancer
CNTNAP2,ENSG00000174469,0.5366557699284407,8.881652189666684e-4,chr7:147870361-147870760,0,0.3152495102889329,1.743699151045547,3.75803069183719e-5,FALSE,Up,Intron,No Feature
CNTNAP2,ENSG00000174469,0.5366557699284407,8.881652189666684e-4,chr7:147997521-147997960,0,-0.07879741837445979,2.7379419590727965,3.2355751005703193e-7,FALSE,Up,Intron,No Feature
CNTNAP2,ENSG00000174469,0.5366557699284407,8.881652189666684e-4,chr7:148082481-148082920,0,0.17404266886235575,1.3061639314791913,6.407665988474718e-4,FALSE,Up,Upstream Promoter (-5kb),Enhancer
CNTNAP2,ENSG00000174469,0.5366557699284407,8.881652189666684e-4,chr7:148087441-148087960,0,1.006054642280146,1.5617108767510708,7.558224768857582e-6,FALSE,Up,Intron,Enhancer
IL1R1,ENSG00000115594,-0.5209047133597552,0.00101463970843656,chr2:102739441-102739800,0,0.3316296084899056,0.7531779303208229,0.04945849634847195,FALSE,Up,Intron,Enhancer
TBC1D16,ENSG00000167291,0.4807400054326398,0.00114284005053841,chr17:77825081-77825320,80821,-0.5299336086707624,1.8547765077264629,1.4618732765332086e-4,FALSE,Up,Promoter (Other Gene),Enhancer
TBC1D16,ENSG00000167291,0.4807400054326398,0.00114284005053841,chr17:77909161-77909640,0,0.10035821049666899,2.4835877823532795,9.694327767983701e-7,TRUE,Up,Exon,No Feature
TBC1D16,ENSG00000167291,0.4807400054326398,0.00114284005053841,chr17:77967001-77967600,0,0.6230004892985707,1.1674545533062834,0.0012934674639880769,TRUE,Up,Promoter (-1500/+500),No Feature
TBC1D16,ENSG00000167291,0.4807400054326398,0.00114284005053841,chr17:78004681-78004800,0,-0.2602904695312558,1.2820184903908454,0.001881568476974256,TRUE,Up,Intron,Enhancer
TBC1D16,ENSG00000167291,0.4807400054326398,0.00114284005053841,chr17:78076721-78077000,67049,0.07021735241647699,2.1938352262335123,6.966056584519142e-6,TRUE,Up,Intron (Other Gene),Enhancer
SCUBE2,ENSG00000175356,0.5486859184633572,0.00129252842481729,chr11:9104241-9104520,0,-0.4500093719005095,1.915079190100522,9.590254276524893e-5,TRUE,Up,Intron,No Feature
SCUBE2,ENSG00000175356,0.5486859184633572,0.00129252842481729,chr11:9105601-9106080,0,0.5163760695051212,2.1896150130246514,2.196436083369668e-7,TRUE,Up,Upstream Promoter (-5kb),No Feature
SCUBE2,ENSG00000175356,0.5486859184633572,0.00129252842481729,chr11:9110601-9111000,0,0.16534751916232,2.8607862551170604,4.6841460734543296e-8,TRUE,Up,Promoter (-1500/+500),No Feature
SCUBE2,ENSG00000175356,0.5486859184633572,0.00129252842481729,chr11:9120201-9120600,0,0.5535864448462483,2.2446071768645512,3.0554561990242707e-7,TRUE,Up,Intron,No Feature
SCUBE2,ENSG00000175356,0.5486859184633572,0.00129252842481729,chr11:9125041-9125240,0,-0.13347027468840622,1.3499341108531093,9.176517579142349e-4,TRUE,Up,Intron,Enhancer
SCUBE2,ENSG00000175356,0.5486859184633572,0.00129252842481729,chr11:9131601-9131880,0,0.05910847475441484,1.0390243578928582,0.006580647314873613,TRUE,Up,Intron,Enhancer
OSGIN1,ENSG00000140961,0.6565293952366087,0.00182059866661956,chr16:83980321-83980880,0,1.2037438425799118,1.5336224216046868,3.210287582379816e-6,TRUE,Up,Upstream Promoter (-5kb),No Feature
SLC26A2,ENSG00000155850,0.5832640781669938,0.00186594679779504,chr5:149258121-149258240,82080,-0.32027538756388885,1.6300989973767965,3.7716150925154717e-4,FALSE,Up,Intron (Other Gene),Enhancer
SLC26A2,ENSG00000155850,0.5832640781669938,0.00186594679779504,chr5:149317241-149317480,22840,-0.3311612023399606,0.8827777750730873,0.04360421364992527,FALSE,Up,Intron (Other Gene),No Feature
SLC26A2,ENSG00000155850,0.5832640781669938,0.00186594679779504,chr5:149322641-149323040,17280,0.08049908231912793,1.482554676074914,1.5835578156312924e-4,FALSE,Up,Upstream Promoter (Other Gene),No Feature
SLC26A2,ENSG00000155850,0.5832640781669938,0.00186594679779504,chr5:149332841-149333160,7160,-0.15413936444960732,2.2077842393263216,2.2900122205608383e-6,FALSE,Up,Intergenic (<10kb),No Feature
SLC26A2,ENSG00000155850,0.5832640781669938,0.00186594679779504,chr5:149418281-149418640,45262,0.009605053004989502,1.1676519115378365,0.011812196294088816,FALSE,Up,Intron (Other Gene),Enhancer
AL035661.1,ENSG00000274173,-0.6310506691310563,0.0023208870991531,chr20:24971401-24971680,57781,-0.3115521728423195,1.1578031253525893,0.012842912334723374,FALSE,Up,Promoter (Other Gene),Enhancer
FRK,ENSG00000111816,0.596809388477145,0.00266094640829864,chr6:116380761-116381080,0,-0.24737942379318323,1.6787447284262678,1.1004140035019336e-4,FALSE,Up,Intron,No Feature
DIO2,ENSG00000211448,1.4691900937544462,0.00354685760418315,chr14:80766761-80766880,0,-0.41425944556063665,1.875468126879032,8.24605631505819e-5,TRUE,Up,Intron,No Feature
DIO2,ENSG00000211448,1.4691900937544462,0.00354685760418315,chr14:80848121-80848880,0,0.8845887800776049,3.800194905759655,1.5339363361290102e-10,TRUE,Up,Intron,No Feature
DIO2,ENSG00000211448,1.4691900937544462,0.00354685760418315,chr14:80851841-80852240,0,0.16878326045787212,1.5590566635604208,1.2096398779256657e-4,TRUE,Up,Intron,No Feature
DIO2,ENSG00000211448,1.4691900937544462,0.00354685760418315,chr14:80857161-80857480,3060,-0.19370948861501658,1.2744786715988958,0.0031083890465753027,TRUE,Up,Upstream Promoter (-5kb),Enhancer
DIO2,ENSG00000211448,1.4691900937544462,0.00354685760418315,chr14:80864841-80865200,10740,-0.2432996287435987,1.5526643909852056,2.80927646492864e-4,TRUE,Up,Intron (Other Gene),No Feature
SOWAHC,ENSG00000198142,0.5689509423720669,0.00357101398332298,chr2:110377721-110378120,1153,-0.11249060477858937,2.627590924684387,4.988294290325173e-6,FALSE,Up,Intergenic (<10kb),No Feature
SOWAHC,ENSG00000198142,0.5689509423720669,0.00357101398332298,chr2:110387241-110387600,10673,0.06820417402344285,2.813930454008818,6.873901192437729e-7,FALSE,Up,Intergenic (>10kb),No Feature
SERHL,ENSG00000172250,0.6657362441610235,0.00470247158293986,chr22:42933761-42934160,25194,-0.029298619416444155,1.810171745748012,4.5338124661401954e-5,FALSE,Up,Intergenic (>10kb),Enhancer
DOCK2,ENSG00000134516,-2.053228633589642,0.00533888436505611,chr5:169107321-169107440,0,-0.44340223321569583,-1.1896070643384316,0.011432577877023413,FALSE,Down,Intron,No Feature
DOCK2,ENSG00000134516,-2.053228633589642,0.00533888436505611,chr5:169560801-169561160,50414,0.16577037427292296,1.25092045327619,7.091785703409778e-4,FALSE,Up,Intergenic (<10kb),Enhancer
PER1,ENSG00000179094,0.746000690153115,0.00533888436505611,chr17:8057521-8058040,0,1.1455245571756072,2.1575743949995556,1.9705662264531003e-7,TRUE,Up,Upstream Promoter (-5kb),No Feature
TBC1D2,ENSG00000095383,0.6192244444955831,0.00556889493652094,chr9:100908601-100909160,52132,0.8775268487134741,1.4078071118320596,2.6824356621521155e-5,FALSE,Up,Intron (Other Gene),Enhancer
TBC1D2,ENSG00000095383,0.6192244444955831,0.00556889493652094,chr9:100991561-100992120,0,0.659689866434607,3.348466136096121,6.140140166350641e-10,FALSE,Up,Promoter (-1500/+500),No Feature
AKAP13,ENSG00000170776,0.5020267891663177,0.00556889493652094,chr15:86075921-86076200,0,-0.35147145886618764,1.6907987410604537,2.338740979528134e-4,TRUE,Up,Intron,No Feature
AKAP13,ENSG00000170776,0.5020267891663177,0.00556889493652094,chr15:86080081-86080800,0,1.3119481261354593,3.516010172617094,5.326033713748833e-10,TRUE,Up,Intron,No Feature
AKAP13,ENSG00000170776,0.5020267891663177,0.00556889493652094,chr15:86086361-86086560,0,-0.3065076280604678,1.1556706260609253,0.007494730048943081,TRUE,Up,Promoter (-1500/+500),Enhancer
AKAP13,ENSG00000170776,0.5020267891663177,0.00556889493652094,chr15:86380201-86380640,87611,0.44096427138825195,1.0559131941681454,0.004532496920415694,TRUE,Up,Intergenic (>10kb),Enhancer
CRYBG1,ENSG00000112297,0.48445966470898144,0.00725986935355318,chr6:106795081-106795480,13111,0.32172719954784845,1.476582332516677,1.3010898662918353e-4,FALSE,Up,Intergenic (>10kb),Enhancer
CRYBG1,ENSG00000112297,0.48445966470898144,0.00725986935355318,chr6:106879121-106879720,0,1.8105459341347732,2.1892481351768542,4.653887340073876e-9,TRUE,Up,Intron,No Feature
CRYBG1,ENSG00000112297,0.48445966470898144,0.00725986935355318,chr6:106882641-106882920,0,-0.47230359287797286,1.9328749433612797,1.7941653053039406e-4,FALSE,Up,Intron,No Feature
CRYBG1,ENSG00000112297,0.48445966470898144,0.00725986935355318,chr6:106962441-106962840,0,-0.21583281624662073,2.357995291675794,8.99768353224722e-6,FALSE,Up,Intron,Enhancer
CRYBG1,ENSG00000112297,0.48445966470898144,0.00725986935355318,chr6:106988321-106988760,0,0.10557965921662761,2.050816844372502,2.9293491549965773e-6,FALSE,Up,Promoter (-1500/+500),Enhancer
ASRGL1,ENSG00000162174,0.6941606643555762,0.00779055186049491,chr11:62109601-62109960,0,-0.5654432580371194,3.0167978114731406,3.9791013989588745e-7,TRUE,Up,Upstream Promoter (-5kb),No Feature
KRT15,ENSG00000171346,0.5292856800567391,0.0080642113309169,chr17:39571921-39572040,97956,-0.5966081599641416,1.1419361653890232,0.03889448665456237,FALSE,Up,Upstream Promoter (Other Gene),Enhancer
KRT15,ENSG00000171346,0.5292856800567391,0.0080642113309169,chr17:39695441-39695920,16659,0.40095402276395753,1.3185995218472708,2.9574790666374805e-4,TRUE,Up,Intergenic (>10kb),Enhancer
LEF1,ENSG00000138795,0.7831845119746066,0.00904802377883032,chr4:108919161-108919280,49420,-0.5161074043124924,1.7215287008450568,3.361776764260434e-4,FALSE,Up,Intron (Other Gene),Enhancer
LEF1,ENSG00000138795,0.7831845119746066,0.00904802377883032,chr4:108967001-108967240,1460,-0.31879412072121255,0.9416324158547418,0.02457704277124793,FALSE,Up,Intergenic (<10kb),Enhancer
LEF1,ENSG00000138795,0.7831845119746066,0.00904802377883032,chr4:108979761-108980320,0,1.1485208666202724,2.1182617053380532,3.154405335985471e-8,FALSE,Up,Intron,No Feature
LEF1,ENSG00000138795,0.7831845119746066,0.00904802377883032,chr4:109185761-109186360,95648,1.3977014553094262,2.063424396299209,6.686036229725943e-8,FALSE,Up,Intergenic (<10kb),Enhancer
GRIN2B,ENSG00000273079,-1.3380421342489417,0.00949599437407563,chr12:13607121-13607400,0,-0.4763924293815066,1.735880601306732,7.030820987863416e-4,TRUE,Up,Intron,No Feature
TMTC2,ENSG00000179104,0.5849286799336308,0.01061654625224129,chr12:83108201-83108480,0,-0.4541486136284438,2.2976117628144,9.321894110083233e-6,TRUE,Up,Intron,No Feature
TMTC2,ENSG00000179104,0.5849286799336308,0.01061654625224129,chr12:83117841-83118000,0,-0.5875723488409083,2.1112843058290824,8.629361259748673e-5,TRUE,Up,Intron,No Feature
TMTC2,ENSG00000179104,0.5849286799336308,0.01061654625224129,chr12:83198921-83199160,0,-0.5636390159115178,1.748376654381524,3.3937670796585484e-4,TRUE,Up,Intron,No Feature
TMTC2,ENSG00000179104,0.5849286799336308,0.01061654625224129,chr12:83303001-83303200,0,-0.3140881457830718,1.0125466386198747,0.01204091104580718,TRUE,Up,Intron,No Feature
TMTC2,ENSG00000179104,0.5849286799336308,0.01061654625224129,chr12:83324801-83325640,0,2.6061959336439515,1.537023901878194,3.0565039374815195e-8,TRUE,Up,Intron,Enhancer
TMTC2,ENSG00000179104,0.5849286799336308,0.01061654625224129,chr12:83348761-83349400,0,0.5684933673911713,2.2224877805886205,7.817571004983564e-7,TRUE,Up,Intron,No Feature
TMTC2,ENSG00000179104,0.5849286799336308,0.01061654625224129,chr12:83369841-83370200,0,-0.10038092544086163,1.669326426672478,1.479336792972781e-4,TRUE,Up,Intron,No Feature
TMTC2,ENSG00000179104,0.5849286799336308,0.01061654625224129,chr12:83490961-83491840,0,1.5089829377373691,0.917379456370514,0.002817928389421802,TRUE,Up,Intron,Enhancer
TENT5C,ENSG00000183508,0.4533614422179917,0.01544488185258302,chr1:118132841-118133120,15549,-0.04527296907443816,1.2023783166760327,0.0047942913771427,TRUE,Up,Intergenic (<10kb),Enhancer
TENT5C,ENSG00000183508,0.4533614422179917,0.01544488185258302,chr1:118134041-118134280,14389,-0.15901856439254378,0.9725672480066496,0.01917847276655398,TRUE,Up,Intergenic (<10kb),Enhancer
TENT5C,ENSG00000183508,0.4533614422179917,0.01544488185258302,chr1:118174881-118175520,3869,0.6842257033266121,0.8892464642781732,0.02040881733117471,TRUE,Up,Intergenic (<10kb),Enhancer
CD9,ENSG00000010278,0.4570938428883021,0.01616530014143371,chr12:6310281-6310680,0,0.3946361554346212,1.6130778275718092,6.677151888412312e-5,TRUE,Up,Intron,Enhancer
CD9,ENSG00000010278,0.4570938428883021,0.01616530014143371,chr12:6338401-6338720,0,0.21678020625999897,1.2148171111536992,0.002533260212556408,TRUE,Up,Upstream Promoter (-5kb),Enhancer
CD9,ENSG00000010278,0.4570938428883021,0.01616530014143371,chr12:6338961-6339360,0,0.09802970611746901,2.243586764868907,1.9585894722413203e-5,TRUE,Up,Upstream Promoter (-5kb),Enhancer
CD9,ENSG00000010278,0.4570938428883021,0.01616530014143371,chr12:6344321-6345120,0,2.0008709658395034,1.0718292319452143,1.6764066955330694e-4,TRUE,Up,Promoter (-1500/+500),Enhancer
CD9,ENSG00000010278,0.4570938428883021,0.01616530014143371,chr12:6346921-6347360,0,1.0889050465734882,0.6708811284586392,0.04440671682063689,TRUE,Up,Upstream Promoter (-5kb),No Feature
CD9,ENSG00000010278,0.4570938428883021,0.01616530014143371,chr12:6376121-6376840,28683,1.6283576756718625,3.0961004953022933,3.816071421499327e-11,TRUE,Up,Intergenic (<10kb),Enhancer
PDE10A,ENSG00000112541,1.3072798346479195,0.01678920269945393,chr6:165881761-165882360,0,1.4892573550287558,1.9824244036038583,8.263142156298142e-7,TRUE,Up,Intron,No Feature
PDE10A,ENSG00000112541,1.3072798346479195,0.01678920269945393,chr6:165965761-165966080,0,-0.45076612227957163,2.270153330122183,6.466194850396389e-6,FALSE,Up,Intron,Enhancer
PDE10A,ENSG00000112541,1.3072798346479195,0.01678920269945393,chr6:165980801-165980920,0,-0.6196790841637233,1.8647144340282011,1.0244809307065717e-4,FALSE,Up,Intron,Enhancer
PDE10A,ENSG00000112541,1.3072798346479195,0.01678920269945393,chr6:166045881-166046000,0,-0.6495998785213873,1.7687181342909355,7.524640575211438e-4,FALSE,Up,Intron,Enhancer
PDE10A,ENSG00000112541,1.3072798346479195,0.01678920269945393,chr6:166060441-166060960,0,0.6950373783235517,2.1057008287196872,5.920595060989096e-7,FALSE,Up,Intron,Enhancer
PDE10A,ENSG00000112541,1.3072798346479195,0.01678920269945393,chr6:166061241-166061640,0,-0.2469627990401895,2.6194096293686857,4.1907428403267904e-7,FALSE,Up,Intron,Enhancer
PLCL1,ENSG00000115896,1.4022470330347054,0.01692134046275541,chr2:198709521-198710040,0,1.2462898099394792,0.6352329796166603,0.04301899699547798,TRUE,Up,Intron,Enhancer
PLCL1,ENSG00000115896,1.4022470330347054,0.01692134046275541,chr2:198710921-198711240,0,-0.1498931544970223,1.331649279754625,0.00238097938101257,FALSE,Up,Intron,Enhancer
PLCL1,ENSG00000115896,1.4022470330347054,0.01692134046275541,chr2:198743881-198744280,0,-0.09809417638552874,1.6657538133181173,1.2534346375306875e-4,FALSE,Up,Intron,No Feature
PPP3CA,ENSG00000138814,0.449020856884348,0.01692134046275541,chr4:102053041-102053320,0,-0.7816472253669422,2.808013317038819,2.2281119827148687e-6,FALSE,Up,Intron,No Feature
PPP3CA,ENSG00000138814,0.449020856884348,0.01692134046275541,chr4:102132281-102133000,0,1.5227868226877923,2.929246004283619,1.5572426569824172e-10,FALSE,Up,Intron,Enhancer
PPP3CA,ENSG00000138814,0.449020856884348,0.01692134046275541,chr4:102177401-102177840,0,0.5863733119523115,2.0598777523243395,1.1175138986383702e-5,FALSE,Up,Intron,Enhancer
PPP3CA,ENSG00000138814,0.449020856884348,0.01692134046275541,chr4:102208921-102209040,0,-0.4393481363572812,0.9904198572786124,0.03327405221099723,FALSE,Up,Intron,Enhancer
TRGC1,ENSG00000211689,0.6107277002621906,0.01692134046275541,chr7:38294401-38294960,2519,1.5146615556157925,1.735618122454663,3.777603408214275e-7,FALSE,Up,Upstream Promoter (-5kb),Enhancer
TRGC1,ENSG00000211689,0.6107277002621906,0.01692134046275541,chr7:38304121-38304680,0,1.210259174925792,1.1359956472191401,2.143356261028928e-4,TRUE,Up,Intron,Enhancer
TRGC1,ENSG00000211689,0.6107277002621906,0.01692134046275541,chr7:38310481-38311080,5201,1.7972424522110377,1.6855055320096732,1.1446863489357276e-7,TRUE,Up,Upstream Promoter (Other Gene),Enhancer
TRGC1,ENSG00000211689,0.6107277002621906,0.01692134046275541,chr7:38313121-38313600,7841,0.9775289732098572,1.1415698889218742,2.414813773666843e-4,FALSE,Up,Promoter (Other Gene),Enhancer
TRGC1,ENSG00000211689,0.6107277002621906,0.01692134046275541,chr7:38345441-38345840,40161,0.03344445110838698,1.1362344684109138,0.005384068792093148,FALSE,Up,Intergenic (<10kb),Enhancer
SPRED1,ENSG00000166068,0.4633563420352216,0.01692134046275541,chr15:38454281-38454560,90476,-0.4286576244184265,1.2386359614553242,0.016966150960588313,TRUE,Up,Intron (Other Gene),Enhancer
SPRED1,ENSG00000166068,0.4633563420352216,0.01692134046275541,chr15:38455641-38456160,88876,0.22671655022208195,2.3882915651848764,8.857992125648094e-7,TRUE,Up,Intron (Other Gene),Enhancer
SPRED1,ENSG00000166068,0.4633563420352216,0.01692134046275541,chr15:38508761-38509720,35316,1.7237190536417837,1.9056443544735782,9.21582995152838e-7,TRUE,Up,Intron (Other Gene),Enhancer
MCC,ENSG00000171444,-0.508757899176501,0.01740428656846955,chr5:112294161-112294560,63235,-0.07414299470135034,1.2959462493308074,0.007479229763121621,FALSE,Up,Intergenic (>10kb),Enhancer
MCC,ENSG00000171444,-0.508757899176501,0.01740428656846955,chr5:112640001-112640120,0,-0.47264468646616103,1.0837970302945843,0.012637162624786095,FALSE,Up,Intron,Enhancer
VSTM2L,ENSG00000132821,1.1965909914340669,0.01761400964517408,chr20:36618041-36618560,44288,1.0406633617713479,2.7070764121159807,1.2117319091339772e-8,FALSE,Up,Intron (Other Gene),Enhancer
VSTM2L,ENSG00000132821,1.1965909914340669,0.01761400964517408,chr20:36618921-36619440,45168,0.5642167338363289,2.1491930090658107,2.2341170273760346e-7,FALSE,Up,Intron (Other Gene),Enhancer
HS3ST3B1,ENSG00000125430,1.4373036785500244,0.01791015458262205,chr17:14109281-14109640,94757,-0.32528895797462676,1.5348650436381035,0.014419907867836892,TRUE,Up,Upstream Promoter (Other Gene),Enhancer
HS3ST3B1,ENSG00000125430,1.4373036785500244,0.01791015458262205,chr17:14352081-14352480,99359,-0.164500457635854,2.0183984619488116,1.8854312471151536e-5,TRUE,Up,Intergenic (>10kb),No Feature
IQGAP2,ENSG00000145703,0.6874722325192112,0.01834434174188618,chr5:75621641-75622000,77109,-0.44296762117283783,2.5898126344811514,1.5504022677873704e-6,FALSE,Up,Exon (Other Gene),No Feature
IQGAP2,ENSG00000145703,0.6874722325192112,0.01834434174188618,chr5:75700561-75700840,0,-0.5219800345057483,1.9978872578001876,1.2191489527045406e-4,FALSE,Up,Promoter (-1500/+500),No Feature
IQGAP2,ENSG00000145703,0.6874722325192112,0.01834434174188618,chr5:75706881-75707360,0,0.6112311428564973,1.6154299454133163,1.700695657160302e-5,FALSE,Up,Intron,Enhancer
IQGAP2,ENSG00000145703,0.6874722325192112,0.01834434174188618,chr5:75708361-75708680,0,0.251050679043389,1.5231178936781353,2.1303453819454204e-4,FALSE,Up,Intron,Enhancer
IQGAP2,ENSG00000145703,0.6874722325192112,0.01834434174188618,chr5:75709521-75709960,0,0.016291801331373035,2.3783885022784,7.849309211301549e-7,FALSE,Up,Intron,Enhancer
IQGAP2,ENSG00000145703,0.6874722325192112,0.01834434174188618,chr5:75710641-75711080,0,0.15202605694626783,2.2733914306199523,2.6886919100439134e-6,FALSE,Up,Intron,No Feature
IQGAP2,ENSG00000145703,0.6874722325192112,0.01834434174188618,chr5:75843241-75843800,0,1.1862846583536104,1.9173351556861251,9.335348790011155e-7,FALSE,Up,Promoter (-1500/+500),No Feature
IQGAP2,ENSG00000145703,0.6874722325192112,0.01834434174188618,chr5:75933401-75933760,0,-0.037358919434130354,1.775116932316482,3.501979516549316e-5,FALSE,Up,Intron,Enhancer
IQGAP2,ENSG00000145703,0.6874722325192112,0.01834434174188618,chr5:75986961-75987360,0,0.1826834415159909,1.9765240813747473,5.195738579922706e-6,FALSE,Up,Intron,Enhancer
SOX9,ENSG00000125398,-0.4795046548403386,0.01840527492048016,chr17:70037161-70037680,79480,0.555169282452624,2.1107498171537897,2.6886919100439134e-6,TRUE,Up,Exon (Other Gene),No Feature
FOXI1,ENSG00000168269,-0.4760450943623275,0.02259750004090876,chr5:169560801-169561160,24062,0.16577037427292296,1.25092045327619,7.091785703409778e-4,FALSE,Up,Intergenic (<10kb),Enhancer
STON2,ENSG00000140022,0.5252243241641936,0.02270407116341935,chr14:81810721-81811120,0,0.016560867546110334,0.9179834714482997,0.02977112598067014,TRUE,Up,Intron,Enhancer
